,Record_Number,Value_1,Value_2,Result,Timestamp,FileName
0,1,2,3,2021-12-01 02:49:39.870835,tests/tests_data/addition.csv
351,20,-21,-0.952380952,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
352,10,6,1.666666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
353,-4,-21,0.19047619,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
354,24,-17,-1.411764706,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
355,-2,23,-0.086956522,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
356,-25,20,-1.25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
357,3,18,0.166666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
358,-20,21,-0.952380952,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
359,9,-11,-0.818181818,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
360,-11,-3,3.666666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
362,-9,-1,9,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
363,17,16,1.0625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
364,22,20,1.1,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
365,-7,-1,7,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
366,-22,9,-2.444444444,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
367,25,21,1.19047619,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
368,21,-19,-1.105263158,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
369,23,-11,-2.090909091,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
370,8,4,2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
371,0,11,0,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
372,-15,15,-1,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
374,20,4,5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
375,8,-19,-0.421052632,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
377,-1,-2,0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
378,7,25,0.28,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
379,-11,25,-0.44,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
380,15,2,7.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
381,-13,5,-2.6,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
382,13,-16,-0.8125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
383,13,-6,-2.166666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
384,14,-8,-1.75,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
385,-2,22,-0.090909091,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
386,-3,-9,0.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
387,-13,7,-1.857142857,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
388,-21,-16,1.3125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
389,4,-2,-2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
390,-4,23,-0.173913043,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
391,-25,-1,25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
392,-20,23,-0.869565217,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
393,-16,13,-1.230769231,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
394,-6,-3,2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
395,-2,-8,0.25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
396,1,24,0.041666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
397,-22,-15,1.466666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
399,-3,-13,0.230769231,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
400,19,2,9.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
401,1,18,0.055555556,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
402,-16,-23,0.695652174,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
403,-3,-10,0.3,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
404,0,22,0,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
405,-4,3,-1.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
406,1,-16,-0.0625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
407,22,-25,-0.88,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
408,6,-4,-1.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
409,-1,11,-0.090909091,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
410,6,-24,-0.25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
411,2,-4,-0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
412,20,11,1.818181818,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
413,-24,-6,4,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
414,-20,-14,1.428571429,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
415,-13,-17,0.764705882,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
416,4,14,0.285714286,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
417,-15,-7,2.142857143,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
419,5,2,2.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
420,12,17,0.705882353,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
421,-1,-2,0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
422,-11,-16,0.6875,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
423,21,15,1.4,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
424,9,4,2.25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
425,-18,-16,1.125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
426,-24,19,-1.263157895,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
427,-18,23,-0.782608696,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
428,-16,3,-5.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
429,11,9,1.222222222,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
430,-25,-17,1.470588235,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
431,2,-6,-0.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
432,22,-21,-1.047619048,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
433,6,-9,-0.666666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
435,21,-20,-1.05,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
436,-20,13,-1.538461538,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
437,-22,25,-0.88,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
438,19,-24,-0.791666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
439,24,-8,-3,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
440,1,-8,-0.125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
441,-23,9,-2.555555556,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
442,18,9,2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
443,13,6,2.166666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
444,-16,9,-1.777777778,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
445,18,16,1.125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
446,10,16,0.625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
447,-3,19,-0.157894737,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
448,-21,-2,10.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
449,-23,22,-1.045454545,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
450,25,10,2.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
451,9,-16,-0.5625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
452,-5,20,-0.25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
453,-3,13,-0.230769231,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
454,12,17,0.705882353,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
455,-20,4,-5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
456,10,-18,-0.555555556,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
457,7,-4,-1.75,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
458,-7,-24,0.291666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
459,-15,3,-5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
460,22,13,1.692307692,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
461,24,20,1.2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
462,15,3,5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
463,5,-25,-0.2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
464,-15,12,-1.25,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
465,8,-17,-0.470588235,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
466,-17,16,-1.0625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
467,10,18,0.555555556,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
468,13,-8,-1.625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
469,13,16,0.8125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
470,25,-11,-2.272727273,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
471,-4,21,-0.19047619,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
472,0,24,0,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
473,-12,-15,0.8,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
474,0,14,0,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
475,0,-23,0,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
476,1,18,0.055555556,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
477,2,6,0.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
478,10,3,3.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
479,25,-24,-1.041666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
480,15,-11,-1.363636364,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
481,24,-20,-1.2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
482,-6,12,-0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
483,-1,14,-0.071428571,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
484,-22,19,-1.157894737,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
485,7,16,0.4375,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
486,-22,-15,1.466666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
487,20,-11,-1.818181818,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
488,8,-4,-2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
489,-6,18,-0.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
490,-6,-13,0.461538462,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
491,8,4,2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
492,12,-1,-12,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
493,-11,5,-2.2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
494,-5,8,-0.625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
495,-15,-15,1,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
496,-11,-22,0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
497,9,6,1.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
498,-19,10,-1.9,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
499,11,-10,-1.1,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
500,23,-11,-2.090909091,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
501,17,14,1.214285714,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
502,9,-10,-0.9,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
503,18,-21,-0.857142857,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
504,7,1,7,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
505,-20,-10,2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
506,-19,23,-0.826086957,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
507,21,22,0.954545455,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
508,2,4,0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
509,-23,20,-1.15,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
510,12,18,0.666666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
511,20,-17,-1.176470588,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
512,-24,7,-3.428571429,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
513,-22,1,-22,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
514,19,-19,-1,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
515,5,13,0.384615385,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
516,-14,-13,1.076923077,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
517,-5,-1,5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
518,-8,-12,0.666666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
519,24,-2,-12,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
520,19,-6,-3.166666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
521,-24,16,-1.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
522,-9,18,-0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
523,21,-8,-2.625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
524,16,-21,-0.761904762,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
525,9,-19,-0.473684211,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
526,-24,14,-1.714285714,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
527,-19,2,-9.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
528,1,25,0.04,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
529,-3,-13,0.230769231,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
530,-3,8,-0.375,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
531,14,16,0.875,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
532,25,18,1.388888889,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
533,10,12,0.833333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
534,14,-16,-0.875,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
535,-13,24,-0.541666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
536,-8,6,-1.333333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
537,-14,13,-1.076923077,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
538,-17,22,-0.772727273,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
539,-17,-1,17,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
540,6,-4,-1.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
541,3,-4,-0.75,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
542,-15,6,-2.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
543,-9,-6,1.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
544,-3,-19,0.157894737,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
545,4,7,0.571428571,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
546,8,-16,-0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
547,17,-24,-0.708333333,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
548,9,23,0.391304348,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
550,25,2,12.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
551,13,-11,-1.181818182,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
552,-13,-15,0.866666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
553,21,-19,-1.105263158,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
554,-12,-4,3,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
555,14,5,2.8,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
556,-18,11,-1.636363636,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
557,-5,8,-0.625,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
558,25,-7,-3.571428571,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
559,16,-16,-1,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
560,3,13,0.230769231,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
561,-14,-11,1.272727273,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
562,-24,19,-1.263157895,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
563,3,-5,-0.6,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
564,-24,-23,1.043478261,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
565,-22,-5,4.4,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
566,23,9,2.555555556,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
567,-7,-10,0.7,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
568,10,2,5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
569,16,19,0.842105263,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
570,-13,21,-0.619047619,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
571,-9,-22,0.409090909,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
572,-24,-17,1.411764706,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
573,-9,11,-0.818181818,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
574,-2,-11,0.181818182,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
575,2,11,0.181818182,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
576,8,12,0.666666667,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
577,7,19,0.368421053,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
578,-19,4,-4.75,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
579,9,18,0.5,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
580,9,8,1.125,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
581,-19,8,-2.375,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
582,-7,17,-0.411764706,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
583,-25,-21,1.19047619,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
584,-21,5,-4.2,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
585,-8,-20,0.4,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
586,16,-22,-0.727272727,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
587,14,22,0.636363636,2021-12-01 02:49:39.886460,tests/tests_data/division_large.csv
